id,exercise_id,equipment_name,possible,is_default_setup,details,created_at
947641f8-ee48-46c0-b8b6-e65bc79303eb,b9614b29-fd3c-483c-9a3e-354f2c297e4f,raw,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.939817+00
94dee11b-2eeb-4d6c-88d6-2836d2f2f381,12f945f8-18b2-441c-ae46-1c5bc14a4a87,nose bar,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.939817+00
9543f8aa-0163-4df6-bc6c-a3d6f43e61cc,30cac850-ea3a-4735-9621-d0936c589d46,mag middle n-p,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
95b815c8-3371-47e1-a459-baed6e871f46,ed97b62d-229e-4ed6-a162-b7b73bf8eb0d,barbell,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
95bfe2ae-904a-4cca-9ef4-7fc76deaf540,ed97b62d-229e-4ed6-a162-b7b73bf8eb0d,ez bar,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
95d81d94-3c79-464b-9b3a-00ae1d8aa3f0,b24786e9-4456-4d92-9b09-cd668d9d7129,staight,true,false,"{""hands_1"": false, ""hands_2"": true, ""grip_sup"": true, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": true, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": true, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": true, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": true, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": true, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
960dc352-790f-481e-9342-1f3ffc2285b2,a79a30bd-d721-4117-a45c-6fbd44152dfb,nooses,true,false,"{""hands_1"": true, ""hands_2"": true, ""grip_sup"": false, ""grip_s_n"": true, ""grip_n"": true, ""grip_n_p"": true, ""grip_pro"": false, ""plane_lat"": true, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": true, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": true, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": true, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
961407b6-51b4-43ca-a8c7-16069d2a4691,5defc1c9-ab8d-427a-8c4e-d055fd6ab823,raw,true,false,"{""hands_1"": true, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": true, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": true, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": true, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": true, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false, ""info_equipment"": ""Default ändert sich wenn 1 Hand used:  ropes = FALSCH, nooses = WAHR, raw = WAHR, cuff = WAHR*""}",2026-04-03 19:05:59.606313+00
96239128-e86e-4c49-a394-8f0dfd2892ff,7f82cfec-ebb2-4a63-8409-b8737f05e075,staight,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
96756b61-b8a7-4324-abe7-3afcff4afcfd,3d4519b0-2dcd-4445-a060-877feb2ceeca,dumbell,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
96ae0040-d743-47fe-b6cd-54d5b4d6d056,2ff05c39-55fd-4817-befb-c91070dbcf75,mag close n-p,true,false,"{""hands_1"": false, ""hands_2"": true, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": true, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": true, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
96dd116d-5cfd-4703-b9ea-3bbbed7abc3a,ed1a3a21-e1e5-4768-98d4-cede563e3461,mag neutral middle,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.939817+00
97a1a041-0c16-41f7-ac08-adde23e4bd71,1c4ef493-244a-4da4-8ecc-d959f9be8f3b,ropes,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
981d95cc-b8fb-462c-87b0-4d7178794000,8440627c-5e6c-4bfe-b75d-654859feb3b9,mag neutral wide,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.939817+00
9822a193-9018-4ea6-b5f3-39439a3c7109,edbb69b4-1f27-429d-93b3-2654d3a3f776,EZ bend,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
9872dc53-5e59-46fe-bfbf-66a2d902ae9a,5a961080-fa56-4d6c-8f76-fed57faa3566,nooses,true,false,"{""hands_1"": true, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": true, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": true, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": true, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": true, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": true, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
98b4571f-9576-4d51-8a02-0af470cfdd22,275410a5-51d4-49d3-9d2b-7df4f96dd2a1,d-handle var,false,false,"{""hands_1"": false, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.939817+00
9992da55-1dca-4f21-9b3c-38802fc907a1,e7b87747-3a1f-4cfc-9d97-963ee8b4c299,barbell,true,true,"{""hands_1"": false, ""hands_2"": true, ""grip_sup"": true, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": true, ""plane_lat"": false, ""plane_l_s"": true, ""plane_sag"": true, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": true, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false, ""info_equipment"": ""sup = sag""}",2026-04-03 19:05:59.939817+00
99a7135d-6b1a-49e2-9cae-9ba99830bbab,479156de-9f7e-4f6b-8e10-0dc332a580c5,dumbell,true,false,"{""hands_1"": false, ""hands_2"": true, ""grip_sup"": true, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": true, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": true, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": true, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
9a07f65b-4a39-4af6-bcfd-d45b07f56f03,dfa6f87a-cb48-4732-b521-90d421ebfdf5,cuff,true,true,"{""hands_1"": true, ""hands_2"": false, ""grip_sup"": true, ""grip_s_n"": true, ""grip_n"": true, ""grip_n_p"": true, ""grip_pro"": true, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": true, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false}",2026-04-03 19:05:59.939817+00
9a293579-5b8b-4648-ae1e-bc4031b457aa,332a451d-2048-4500-99eb-8c13b3f37579,d-handle var,true,false,"{""hands_1"": true, ""hands_2"": true, ""grip_sup"": true, ""grip_s_n"": true, ""grip_n"": true, ""grip_n_p"": true, ""grip_pro"": true, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": true, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": true, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": true, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false}",2026-04-03 19:05:59.606313+00
9ae30f14-122b-425c-b608-9f07d44fab42,ed1a3a21-e1e5-4768-98d4-cede563e3461,straight,true,false,"{""hands_1"": false, ""hands_2"": true, ""grip_sup"": true, ""grip_s_n"": false, ""grip_n"": false, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": true, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": true, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": false, ""cables_2"": true}",2026-04-03 19:05:59.939817+00
9c0ab187-6b28-4a5d-a3d4-a02f18dbf196,5a961080-fa56-4d6c-8f76-fed57faa3566,cuff,true,false,"{""hands_1"": true, ""hands_2"": false, ""grip_sup"": false, ""grip_s_n"": false, ""grip_n"": true, ""grip_n_p"": false, ""grip_pro"": false, ""plane_lat"": true, ""plane_l_s"": false, ""plane_sag"": false, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": true, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": true, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": true, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false, ""info_equipment"": ""überm Ellenbogen befestigen""}",2026-04-03 19:05:59.606313+00
9c5290f3-363d-4c18-9228-6ea9727f9498,dfa6f87a-cb48-4732-b521-90d421ebfdf5,d-handle var,true,false,"{""hands_1"": true, ""hands_2"": false, ""grip_sup"": true, ""grip_s_n"": true, ""grip_n"": true, ""grip_n_p"": true, ""grip_pro"": true, ""plane_lat"": false, ""plane_l_s"": false, ""plane_sag"": true, ""plane_s_t"": false, ""plane_trans"": false, ""plane_t_l"": false, ""width_x05"": false, ""width_x1"": false, ""width_x15"": false, ""cable_h_1_8"": false, ""cable_h_9_15"": false, ""cable_h_16_22"": false, ""bench_flat"": false, ""bench_incl"": false, ""bench_upright"": false, ""stand_0"": false, ""stand_45"": false, ""stand_90"": false, ""stand_90os"": false, ""stand_135"": false, ""stand_180"": false, ""bench_cable_0"": false, ""bench_cable_90"": false, ""bench_cable_180"": false, ""body_bench_0"": false, ""body_bench_45"": false, ""body_bench_90"": false, ""body_bench_135"": false, ""body_bench_180"": false, ""body_pos_lying"": false, ""body_pos_180"": false, ""body_pos_sitting"": false, ""sit_0"": false, ""sit_90"": false, ""cables_1"": true, ""cables_2"": false}",2026-04-03 19:05:59.939817+00
